s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 2.535E+03, 8.752E+02, 7.703E+02, 1.003E+03, 8.323E+02, 8.661E+02, 8.872E+02, 7.866E+02, 1.006E+03, 8.433E+02, 8.849E+02, 3.407E+02, 1.666E+02, 8.436E+01, 2.906E+02, 1.390E+02, 7.059E+01, 8.938E+02, 7.727E+02, 1.040E+03, 8.433E+02, 8.836E+02, 9.030E+02, 8.891E+02, 1.032E+03, 1.002E+03, 9.311E+02, 7.982E+02, 7.868E+02, 8.567E+02, 8.418E+02, 8.863E+02, 8.287E+02, 7.700E+02, 1.062E+03, 1.023E+03, 8.678E+02, 8.516E+02, 1.032E+03, 1.063E+03, 1.068E+03, 9.291E+02, 7.678E+02, 5.167E+02, 4.114E+02, 4.144E+02, 6.175E-03, 5.428E-03, 5.743E-02, 2.026E-01
 2.550E+03, 8.723E+02, 7.720E+02, 9.890E+02, 8.271E+02, 8.634E+02, 8.851E+02, 7.876E+02, 9.973E+02, 8.356E+02, 8.844E+02, 3.423E+02, 1.679E+02, 8.517E+01, 2.921E+02, 1.401E+02, 7.128E+01, 8.951E+02, 7.748E+02, 1.046E+03, 8.395E+02, 8.901E+02, 9.107E+02, 8.886E+02, 1.051E+03, 9.856E+02, 9.392E+02, 7.998E+02, 7.873E+02, 8.522E+02, 8.353E+02, 8.891E+02, 8.264E+02, 7.721E+02, 1.067E+03, 1.006E+03, 8.620E+02, 8.453E+02, 1.041E+03, 1.085E+03, 1.045E+03, 8.895E+02, 7.675E+02, 5.112E+02, 4.059E+02, 4.097E+02, 4.096E-03, 6.013E-03, 2.838E-02, 2.015E-01
 2.565E+03, 8.752E+02, 7.730E+02, 9.903E+02, 8.253E+02, 8.633E+02, 8.861E+02, 7.857E+02, 1.015E+03, 8.350E+02, 8.850E+02, 3.439E+02, 1.692E+02, 8.597E+01, 2.937E+02, 1.413E+02, 7.198E+01, 8.969E+02, 7.764E+02, 1.051E+03, 8.398E+02, 8.819E+02, 9.088E+02, 8.840E+02, 1.051E+03, 1.006E+03, 9.324E+02, 8.001E+02, 7.893E+02, 8.531E+02, 8.352E+02, 8.869E+02, 8.203E+02, 7.737E+02, 1.077E+03, 1.030E+03, 8.641E+02, 8.479E+02, 1.070E+03, 1.112E+03, 1.075E+03, 9.013E+02, 7.548E+02, 5.217E+02, 4.111E+02, 4.155E+02, 2.744E-04, 6.584E-03, 3.973E-02, 2.032E-01
 2.580E+03, 8.757E+02, 7.708E+02, 9.867E+02, 8.213E+02, 8.594E+02, 8.908E+02, 7.835E+02, 9.932E+02, 8.302E+02, 8.757E+02, 3.454E+02, 1.705E+02, 8.678E+01, 2.952E+02, 1.425E+02, 7.268E+01, 8.918E+02, 7.759E+02, 1.047E+03, 8.354E+02, 8.821E+02, 9.029E+02, 8.907E+02, 1.041E+03, 9.852E+02, 9.309E+02, 7.987E+02, 7.882E+02, 8.499E+02, 8.317E+02, 8.823E+02, 8.195E+02, 7.699E+02, 1.064E+03, 1.007E+03, 8.579E+02, 8.376E+02, 1.057E+03, 1.091E+03, 1.048E+03, 9.100E+02, 7.414E+02, 4.969E+02, 4.017E+02, 4.069E+02, 2.929E-03, 1.262E-02, 3.737E-02, 2.066E-01
 2.595E+03, 8.714E+02, 7.698E+02, 9.850E+02, 8.235E+02, 8.551E+02, 8.806E+02, 7.845E+02, 1.012E+03, 8.399E+02, 8.813E+02, 3.469E+02, 1.718E+02, 8.759E+01, 2.967E+02, 1.436E+02, 7.338E+01, 8.861E+02, 7.732E+02, 1.031E+03, 8.291E+02, 8.796E+02, 8.943E+02, 8.757E+02, 1.034E+03, 1.002E+03, 9.170E+02, 7.955E+02, 7.847E+02, 8.437E+02, 8.325E+02, 8.810E+02, 8.176E+02, 7.670E+02, 1.060E+03, 1.029E+03, 8.544E+02, 8.457E+02, 1.034E+03, 1.087E+03, 1.019E+03, 8.885E+02, 7.584E+02, 4.993E+02, 3.923E+02, 4.035E+02, 4.998E-04, 1.159E-02, 2.915E-02, 2.052E-01
 2.610E+03, 8.758E+02, 7.724E+02, 1.015E+03, 8.319E+02, 8.674E+02, 8.948E+02, 7.888E+02, 1.040E+03, 8.469E+02, 8.950E+02, 3.485E+02, 1.730E+02, 8.840E+01, 2.983E+02, 1.448E+02, 7.408E+01, 8.786E+02, 7.729E+02, 1.026E+03, 8.323E+02, 8.829E+02, 8.913E+02, 8.972E+02, 1.017E+03, 1.029E+03, 9.266E+02, 7.958E+02, 7.897E+02, 8.451E+02, 8.423E+02, 8.759E+02, 8.166E+02, 7.721E+02, 1.048E+03, 1.047E+03, 8.598E+02, 8.584E+02, 1.025E+03, 1.048E+03, 1.055E+03, 9.717E+02, 7.954E+02, 5.192E+02, 3.968E+02, 4.063E+02, 9.846E-05, 9.954E-04, 2.476E-02, 2.055E-01
 2.625E+03, 8.827E+02, 7.747E+02, 1.016E+03, 8.341E+02, 8.688E+02, 9.057E+02, 7.880E+02, 1.025E+03, 8.426E+02, 8.863E+02, 3.500E+02, 1.743E+02, 8.922E+01, 2.998E+02, 1.460E+02, 7.478E+01, 8.786E+02, 7.733E+02, 1.030E+03, 8.368E+02, 8.800E+02, 8.890E+02, 9.042E+02, 1.028E+03, 1.015E+03, 9.404E+02, 7.973E+02, 7.944E+02, 8.491E+02, 8.460E+02, 8.738E+02, 8.169E+02, 7.757E+02, 1.065E+03, 1.046E+03, 8.580E+02, 8.533E+02, 1.016E+03, 1.027E+03, 1.062E+03, 9.456E+02, 7.833E+02, 5.164E+02, 4.038E+02, 4.110E+02, 1.760E-03, 1.729E-02, 4.803E-02, 2.064E-01
 2.640E+03, 8.868E+02, 7.719E+02, 9.987E+02, 8.282E+02, 8.641E+02, 9.031E+02, 7.845E+02, 1.014E+03, 8.415E+02, 8.840E+02, 3.515E+02, 1.756E+02, 9.003E+01, 3.013E+02, 1.471E+02, 7.549E+01, 8.695E+02, 7.713E+02, 1.018E+03, 8.312E+02, 8.681E+02, 8.871E+02, 9.013E+02, 1.027E+03, 1.012E+03, 9.386E+02, 7.938E+02, 7.908E+02, 8.436E+02, 8.382E+02, 8.712E+02, 8.123E+02, 7.729E+02, 1.057E+03, 1.027E+03, 8.566E+02, 8.498E+02, 1.032E+03, 1.080E+03, 1.028E+03, 9.048E+02, 7.656E+02, 5.224E+02, 3.999E+02, 4.014E+02, 3.502E-04, 2.698E-03, 4.749E-02, 2.058E-01
 2.655E+03, 8.976E+02, 7.733E+02, 1.028E+03, 8.356E+02, 8.689E+02, 9.214E+02, 7.919E+02, 1.054E+03, 8.527E+02, 8.950E+02, 3.530E+02, 1.768E+02, 9.084E+01, 3.028E+02, 1.483E+02, 7.620E+01, 8.710E+02, 7.738E+02, 1.017E+03, 8.365E+02, 8.677E+02, 8.917E+02, 9.101E+02, 1.017E+03, 1.043E+03, 9.529E+02, 7.939E+02, 7.935E+02, 8.488E+02, 8.469E+02, 8.691E+02, 8.135E+02, 7.755E+02, 1.062E+03, 1.071E+03, 8.640E+02, 8.622E+02, 1.057E+03, 1.119E+03, 1.105E+03, 9.525E+02, 7.605E+02, 5.386E+02, 4.129E+02, 4.181E+02, 3.327E-04, 9.205E-03, 2.840E-02, 2.051E-01
 2.670E+03, 8.934E+02, 7.751E+02, 1.021E+03, 8.387E+02, 8.693E+02, 9.008E+02, 7.879E+02, 1.033E+03, 8.507E+02, 8.864E+02, 3.545E+02, 1.781E+02, 9.166E+01, 3.043E+02, 1.495E+02, 7.691E+01, 8.719E+02, 7.743E+02, 1.011E+03, 8.364E+02, 8.714E+02, 8.837E+02, 9.028E+02, 1.012E+03, 1.016E+03, 9.392E+02, 7.945E+02, 7.944E+02, 8.491E+02, 8.499E+02, 8.687E+02, 8.196E+02, 7.768E+02, 1.054E+03, 1.057E+03, 8.599E+02, 8.596E+02, 1.019E+03, 1.061E+03, 1.093E+03, 9.352E+02, 7.468E+02, 5.277E+02, 4.147E+02, 4.116E+02, 1.779E-03, 7.851E-03, 5.210E-02, 2.053E-01
 2.685E+03, 8.878E+02, 7.719E+02, 1.019E+03, 8.382E+02, 8.690E+02, 9.014E+02, 7.844E+02, 1.032E+03, 8.475E+02, 8.949E+02, 3.560E+02, 1.794E+02, 9.248E+01, 3.058E+02, 1.506E+02, 7.762E+01, 8.728E+02, 7.719E+02, 1.000E+03, 8.357E+02, 8.667E+02, 8.813E+02, 9.031E+02, 1.003E+03, 1.019E+03, 9.278E+02, 7.925E+02, 7.894E+02, 8.460E+02, 8.487E+02, 8.664E+02, 8.240E+02, 7.745E+02, 1.037E+03, 1.049E+03, 8.567E+02, 8.596E+02, 1.032E+03, 1.042E+03, 1.069E+03, 9.056E+02, 7.314E+02, 5.289E+02, 4.080E+02, 4.061E+02, 4.456E-03, 1.723E-02, 4.547E-02, 2.051E-01
 2.700E+03, 8.901E+02, 7.710E+02, 1.023E+03, 8.381E+02, 8.676E+02, 9.049E+02, 7.854E+02, 1.041E+03, 8.522E+02, 8.840E+02, 3.575E+02, 1.806E+02, 9.330E+01, 3.073E+02, 1.518E+02, 7.833E+01, 8.724E+02, 7.713E+02, 9.974E+02, 8.367E+02, 8.678E+02, 8.855E+02, 9.083E+02, 1.013E+03, 1.023E+03, 9.333E+02, 7.903E+02, 7.913E+02, 8.445E+02, 8.487E+02, 8.661E+02, 8.182E+02, 7.741E+02, 1.039E+03, 1.061E+03, 8.646E+02, 8.643E+02, 1.042E+03, 1.076E+03, 1.059E+03, 9.031E+02, 7.261E+02, 5.309E+02, 4.056E+02, 4.092E+02, 3.133E-03, 7.306E-03, 2.614E-02, 2.045E-01
 2.715E+03, 8.886E+02, 7.724E+02, 1.020E+03, 8.415E+02, 8.670E+02, 8.982E+02, 7.912E+02, 1.034E+03, 8.564E+02, 8.933E+02, 3.590E+02, 1.819E+02, 9.412E+01, 3.088E+02, 1.529E+02, 7.905E+01, 8.746E+02, 7.731E+02, 1.020E+03, 8.433E+02, 8.789E+02, 8.861E+02, 9.027E+02, 1.028E+03, 1.021E+03, 9.398E+02, 7.936E+02, 7.951E+02, 8.531E+02, 8.509E+02, 8.652E+02, 8.177E+02, 7.745E+02, 1.061E+03, 1.057E+03, 8.722E+02, 8.647E+02, 1.043E+03, 1.065E+03, 1.078E+03, 8.971E+02, 7.510E+02, 5.440E+02, 4.146E+02, 4.176E+02, 3.716E-03, 6.037E-03, 9.042E-02, 2.053E-01
 2.730E+03, 8.880E+02, 7.779E+02, 1.019E+03, 8.447E+02, 8.749E+02, 9.051E+02, 7.943E+02, 1.036E+03, 8.568E+02, 9.001E+02, 3.605E+02, 1.832E+02, 9.494E+01, 3.103E+02, 1.541E+02, 7.977E+01, 8.835E+02, 7.768E+02, 1.024E+03, 8.429E+02, 8.853E+02, 8.947E+02, 8.976E+02, 1.019E+03, 1.022E+03, 9.406E+02, 7.965E+02, 7.988E+02, 8.544E+02, 8.536E+02, 8.712E+02, 8.261E+02, 7.790E+02, 1.057E+03, 1.053E+03, 8.659E+02, 8.667E+02, 1.019E+03, 1.025E+03, 1.017E+03, 9.687E+02, 7.547E+02, 5.273E+02, 4.137E+02, 4.178E+02, 2.211E-03, 3.227E-03, 5.525E-02, 2.065E-01
 2.745E+03, 8.871E+02, 7.759E+02, 1.029E+03, 8.446E+02, 8.713E+02, 9.062E+02, 7.899E+02, 1.051E+03, 8.580E+02, 8.891E+02, 3.620E+02, 1.844E+02, 9.576E+01, 3.118E+02, 1.552E+02, 8.048E+01, 8.771E+02, 7.741E+02, 1.018E+03, 8.419E+02, 8.787E+02, 8.915E+02, 9.011E+02, 1.024E+03, 1.030E+03, 9.356E+02, 7.935E+02, 7.947E+02, 8.531E+02, 8.551E+02, 8.674E+02, 8.187E+02, 7.771E+02, 1.061E+03, 1.060E+03, 8.667E+02, 8.676E+02, 1.001E+03, 1.037E+03, 1.084E+03, 9.678E+02, 8.771E+02, 5.348E+02, 4.126E+02, 4.190E+02, 1.784E-04, 2.663E-03, 2.445E-02, 2.060E-01
 2.760E+03, 8.920E+02, 7.771E+02, 1.033E+03, 8.500E+02, 8.743E+02, 9.044E+02, 7.934E+02, 1.055E+03, 8.648E+02, 9.045E+02, 3.634E+02, 1.857E+02, 9.658E+01, 3.133E+02, 1.564E+02, 8.120E+01, 8.758E+02, 7.756E+02, 1.017E+03, 8.462E+02, 8.781E+02, 8.927E+02, 9.075E+02, 1.016E+03, 1.037E+03, 9.416E+02, 7.953E+02, 7.961E+02, 8.558E+02, 8.599E+02, 8.664E+02, 8.232E+02, 7.780E+02, 1.052E+03, 1.072E+03, 8.717E+02, 8.747E+02, 1.020E+03, 1.045E+03, 1.083E+03, 9.817E+02, 8.040E+02, 5.489E+02, 4.192E+02, 4.240E+02, 1.084E-03, 6.013E-03, 3.870E-02, 2.054E-01
 2.775E+03, 8.910E+02, 7.773E+02, 1.037E+03, 8.489E+02, 8.739E+02, 9.036E+02, 7.924E+02, 1.051E+03, 8.599E+02, 8.942E+02, 3.649E+02, 1.869E+02, 9.740E+01, 3.147E+02, 1.575E+02, 8.192E+01, 8.785E+02, 7.779E+02, 1.015E+03, 8.452E+02, 8.750E+02, 8.966E+02, 9.103E+02, 1.017E+03, 1.032E+03, 9.387E+02, 7.991E+02, 7.998E+02, 8.549E+02, 8.597E+02, 8.717E+02, 8.296E+02, 7.782E+02, 1.053E+03, 1.069E+03, 8.686E+02, 8.698E+02, 1.039E+03, 1.065E+03, 1.078E+03, 9.795E+02, 7.597E+02, 5.196E+02, 4.171E+02, 4.203E+02, 9.023E-04, 8.402E-03, 3.279E-02, 2.068E-01
 2.790E+03, 8.882E+02, 7.769E+02, 1.030E+03, 8.462E+02, 8.705E+02, 9.020E+02, 7.922E+02, 1.048E+03, 8.579E+02, 8.950E+02, 3.664E+02, 1.881E+02, 9.823E+01, 3.162E+02, 1.587E+02, 8.265E+01, 8.819E+02, 7.768E+02, 1.031E+03, 8.453E+02, 8.718E+02, 9.023E+02, 8.958E+02, 1.028E+03, 1.026E+03, 9.385E+02, 7.979E+02, 7.970E+02, 8.553E+02, 8.567E+02, 8.721E+02, 8.227E+02, 7.785E+02, 1.060E+03, 1.060E+03, 8.686E+02, 8.706E+02, 1.007E+03, 1.036E+03, 1.041E+03, 9.746E+02, 8.163E+02, 5.385E+02, 4.202E+02, 4.206E+02, 1.403E-03, 6.308E-03, 1.217E-02, 2.061E-01
 2.805E+03, 8.923E+02, 7.812E+02, 1.035E+03, 8.470E+02, 8.793E+02, 9.137E+02, 8.022E+02, 1.056E+03, 8.616E+02, 9.101E+02, 3.678E+02, 1.894E+02, 9.905E+01, 3.176E+02, 1.598E+02, 8.337E+01, 8.872E+02, 7.780E+02, 1.025E+03, 8.458E+02, 8.715E+02, 9.124E+02, 9.154E+02, 1.017E+03, 1.041E+03, 9.556E+02, 8.008E+02, 7.999E+02, 8.558E+02, 8.594E+02, 8.790E+02, 8.283E+02, 7.815E+02, 1.055E+03, 1.073E+03, 8.710E+02, 8.745E+02, 1.008E+03, 1.041E+03, 1.060E+03, 9.386E+02, 7.527E+02, 5.314E+02, 4.214E+02, 4.225E+02, 3.503E-04, 2.329E-03, 4.691E-02, 2.061E-01
 2.820E+03, 8.998E+02, 7.878E+02, 1.042E+03, 8.518E+02, 8.963E+02, 9.161E+02, 8.052E+02, 1.057E+03, 8.656E+02, 9.320E+02, 3.693E+02, 1.906E+02, 9.988E+01, 3.191E+02, 1.610E+02, 8.410E+01, 8.910E+02, 7.841E+02, 1.012E+03, 8.474E+02, 8.788E+02, 9.036E+02, 9.187E+02, 1.009E+03, 1.044E+03, 9.545E+02, 8.049E+02, 8.063E+02, 8.560E+02, 8.648E+02, 8.843E+02, 8.402E+02, 7.885E+02, 1.046E+03, 1.069E+03, 8.686E+02, 8.812E+02, 1.008E+03, 1.044E+03, 1.076E+03, 9.017E+02, 7.637E+02, 5.219E+02, 4.204E+02, 4.197E+02, 1.385E-03, 2.984E-03, 2.310E-02, 2.058E-01
 2.835E+03, 9.019E+02, 7.903E+02, 1.048E+03, 8.566E+02, 9.005E+02, 9.185E+02, 8.075E+02, 1.065E+03, 8.730E+02, 9.224E+02, 3.707E+02, 1.919E+02, 1.007E+02, 3.205E+02, 1.621E+02, 8.482E+01, 8.969E+02, 7.867E+02, 1.016E+03, 8.533E+02, 8.922E+02, 9.091E+02, 9.205E+02, 1.027E+03, 1.049E+03, 9.566E+02, 8.064E+02, 8.101E+02, 8.618E+02, 8.702E+02, 8.824E+02, 8.386E+02, 7.929E+02, 1.056E+03, 1.076E+03, 8.824E+02, 8.863E+02, 1.033E+03, 1.067E+03, 1.092E+03, 9.344E+02, 8.057E+02, 5.640E+02, 4.272E+02, 4.304E+02, 2.922E-03, 1.993E-02, 1.074E-02, 2.045E-01
 2.850E+03, 9.044E+02, 7.934E+02, 1.040E+03, 8.611E+02, 8.986E+02, 9.206E+02, 8.093E+02, 1.046E+03, 8.729E+02, 9.165E+02, 3.722E+02, 1.931E+02, 1.015E+02, 3.219E+02, 1.632E+02, 8.555E+01, 9.078E+02, 7.912E+02, 1.037E+03, 8.607E+02, 8.983E+02, 9.184E+02, 9.187E+02, 1.036E+03, 1.030E+03, 9.605E+02, 8.133E+02, 8.131E+02, 8.713E+02, 8.728E+02, 8.861E+02, 8.428E+02, 7.951E+02, 1.062E+03, 1.062E+03, 8.868E+02, 8.827E+02, 1.052E+03, 1.072E+03, 1.097E+03, 9.775E+02, 7.930E+02, 5.681E+02, 4.313E+02, 4.321E+02, 6.140E-03, 8.088E-03, 3.952E-02, 2.060E-01
 2.865E+03, 8.992E+02, 7.918E+02, 1.029E+03, 8.569E+02, 8.966E+02, 9.124E+02, 8.054E+02, 1.048E+03, 8.670E+02, 9.197E+02, 3.736E+02, 1.943E+02, 1.024E+02, 3.234E+02, 1.644E+02, 8.628E+01, 9.059E+02, 7.910E+02, 1.031E+03, 8.566E+02, 8.922E+02, 9.163E+02, 9.172E+02, 1.027E+03, 1.041E+03, 9.498E+02, 8.126E+02, 8.111E+02, 8.666E+02, 8.673E+02, 8.886E+02, 8.407E+02, 7.932E+02, 1.058E+03, 1.062E+03, 8.794E+02, 8.791E+02, 1.032E+03, 1.058E+03, 1.075E+03, 9.153E+02, 7.795E+02, 5.472E+02, 4.221E+02, 4.252E+02, 7.137E-04, 7.016E-03, 5.345E-02, 2.058E-01
 2.880E+03, 9.041E+02, 7.912E+02, 1.044E+03, 8.572E+02, 8.930E+02, 9.238E+02, 8.073E+02, 1.060E+03, 8.707E+02, 9.127E+02, 3.751E+02, 1.955E+02, 1.032E+02, 3.248E+02, 1.655E+02, 8.701E+01, 9.001E+02, 7.921E+02, 1.030E+03, 8.590E+02, 8.989E+02, 9.186E+02, 9.151E+02, 1.045E+03, 1.040E+03, 9.600E+02, 8.130E+02, 8.128E+02, 8.691E+02, 8.693E+02, 8.892E+02, 8.382E+02, 7.928E+02, 1.062E+03, 1.066E+03, 8.856E+02, 8.814E+02, 1.024E+03, 1.045E+03, 1.058E+03, 9.309E+02, 8.026E+02, 5.617E+02, 4.266E+02, 4.319E+02, 2.306E-03, 1.632E-02, 2.784E-02, 2.044E-01
 2.895E+03, 9.110E+02, 7.935E+02, 1.031E+03, 8.561E+02, 8.872E+02, 9.279E+02, 8.094E+02, 1.039E+03, 8.642E+02, 9.048E+02, 3.765E+02, 1.968E+02, 1.040E+02, 3.262E+02, 1.667E+02, 8.774E+01, 9.015E+02, 7.938E+02, 1.040E+03, 8.572E+02, 9.005E+02, 9.161E+02, 9.343E+02, 1.040E+03, 1.034E+03, 9.621E+02, 8.165E+02, 8.152E+02, 8.680E+02, 8.670E+02, 8.926E+02, 8.454E+02, 7.940E+02, 1.058E+03, 1.058E+03, 8.769E+02, 8.746E+02, 1.024E+03, 1.070E+03, 1.079E+03, 9.469E+02, 7.985E+02, 5.520E+02, 4.225E+02, 4.281E+02, 9.621E-04, 7.580E-03, 6.928E-02, 2.063E-01
 2.910E+03, 9.095E+02, 7.928E+02, 1.031E+03, 8.519E+02, 8.831E+02, 9.221E+02, 8.069E+02, 1.052E+03, 8.635E+02, 9.089E+02, 3.779E+02, 1.980E+02, 1.048E+02, 3.276E+02, 1.678E+02, 8.848E+01, 8.934E+02, 7.915E+02, 1.030E+03, 8.510E+02, 8.910E+02, 9.046E+02, 9.153E+02, 1.038E+03, 1.042E+03, 9.502E+02, 8.118E+02, 8.120E+02, 8.622E+02, 8.625E+02, 8.869E+02, 8.407E+02, 7.925E+02, 1.059E+03, 1.062E+03, 8.734E+02, 8.756E+02, 1.045E+03, 1.090E+03, 1.061E+03, 8.850E+02, 7.771E+02, 5.366E+02, 4.216E+02, 4.242E+02, 2.918E-03, 2.150E-03, 6.942E-02, 2.064E-01
 2.925E+03, 9.147E+02, 7.965E+02, 1.040E+03, 8.588E+02, 8.955E+02, 9.351E+02, 8.178E+02, 1.063E+03, 8.771E+02, 9.317E+02, 3.793E+02, 1.992E+02, 1.057E+02, 3.290E+02, 1.689E+02, 8.921E+01, 8.972E+02, 7.943E+02, 1.036E+03, 8.567E+02, 8.962E+02, 9.225E+02, 9.314E+02, 1.041E+03, 1.042E+03, 9.664E+02, 8.148E+02, 8.140E+02, 8.682E+02, 8.691E+02, 8.911E+02, 8.422E+02, 7.957E+02, 1.071E+03, 1.074E+03, 8.905E+02, 8.857E+02, 1.028E+03, 1.076E+03, 1.105E+03, 9.280E+02, 8.074E+02, 5.503E+02, 4.359E+02, 4.343E+02, 5.206E-04, 1.408E-03, 6.712E-02, 2.048E-01
 2.940E+03, 9.271E+02, 8.036E+02, 1.046E+03, 8.645E+02, 8.960E+02, 9.431E+02, 8.186E+02, 1.056E+03, 8.754E+02, 9.083E+02, 3.808E+02, 2.004E+02, 1.065E+02, 3.304E+02, 1.700E+02, 8.995E+01, 9.077E+02, 7.985E+02, 1.038E+03, 8.626E+02, 9.017E+02, 9.190E+02, 9.374E+02, 1.044E+03, 1.040E+03, 9.667E+02, 8.202E+02, 8.231E+02, 8.735E+02, 8.759E+02, 8.997E+02, 8.540E+02, 8.047E+02, 1.070E+03, 1.072E+03, 8.859E+02, 8.858E+02, 1.021E+03, 1.044E+03, 1.107E+03, 9.630E+02, 8.310E+02, 5.464E+02, 4.343E+02, 4.341E+02, 8.815E-04, 8.774E-03, 3.682E-02, 2.065E-01
 2.955E+03, 9.235E+02, 7.992E+02, 1.020E+03, 8.593E+02, 8.860E+02, 9.380E+02, 8.092E+02, 1.028E+03, 8.670E+02, 8.984E+02, 3.822E+02, 2.016E+02, 1.073E+02, 3.318E+02, 1.712E+02, 9.068E+01, 9.019E+02, 7.951E+02, 1.041E+03, 8.590E+02, 9.144E+02, 9.122E+02, 9.302E+02, 1.059E+03, 1.017E+03, 9.648E+02, 8.200E+02, 8.181E+02, 8.708E+02, 8.679E+02, 8.948E+02, 8.460E+02, 8.009E+02, 1.074E+03, 1.041E+03, 8.838E+02, 8.744E+02, 1.055E+03, 1.110E+03, 1.117E+03, 9.642E+02, 8.348E+02, 5.529E+02, 4.306E+02, 4.329E+02, 1.134E-03, 2.066E-02, 7.166E-02, 2.055E-01
 2.970E+03, 9.139E+02, 7.936E+02, 1.019E+03, 8.544E+02, 8.896E+02, 9.204E+02, 8.043E+02, 1.037E+03, 8.640E+02, 9.136E+02, 3.836E+02, 2.029E+02, 1.082E+02, 3.332E+02, 1.723E+02, 9.142E+01, 8.933E+02, 7.933E+02, 1.043E+03, 8.551E+02, 9.045E+02, 9.041E+02, 9.120E+02, 1.038E+03, 1.034E+03, 9.611E+02, 8.194E+02, 8.137E+02, 8.674E+02, 8.634E+02, 8.898E+02, 8.405E+02, 7.974E+02, 1.069E+03, 1.056E+03, 8.780E+02, 8.764E+02, 1.057E+03, 1.111E+03, 1.094E+03, 9.048E+02, 8.137E+02, 5.298E+02, 4.287E+02, 4.270E+02, 1.260E-04, 7.406E-03, 6.652E-02, 2.060E-01
 2.985E+03, 9.052E+02, 7.889E+02, 1.027E+03, 8.510E+02, 8.966E+02, 9.209E+02, 8.018E+02, 1.049E+03, 8.633E+02, 9.166E+02, 3.850E+02, 2.041E+02, 1.090E+02, 3.346E+02, 1.734E+02, 9.216E+01, 8.857E+02, 7.908E+02, 1.025E+03, 8.492E+02, 8.958E+02, 8.973E+02, 9.119E+02, 1.028E+03, 1.041E+03, 9.637E+02, 8.125E+02, 8.106E+02, 8.616E+02, 8.616E+02, 8.814E+02, 8.333E+02, 7.935E+02, 1.048E+03, 1.070E+03, 8.731E+02, 8.744E+02, 1.042E+03, 1.084E+03, 1.106E+03, 9.797E+02, 7.828E+02, 5.436E+02, 4.241E+02, 4.236E+02, 8.515E-05, 4.902E-03, 1.659E-02, 2.067E-01
 3.000E+03, 8.993E+02, 7.850E+02, 1.026E+03, 8.515E+02, 8.915E+02, 9.145E+02, 7.979E+02, 1.039E+03, 8.630E+02, 9.054E+02, 3.864E+02, 2.053E+02, 1.098E+02, 3.360E+02, 1.745E+02, 9.290E+01, 8.834E+02, 7.905E+02, 1.032E+03, 8.488E+02, 8.949E+02, 9.025E+02, 9.108E+02, 1.040E+03, 1.027E+03, 9.543E+02, 8.133E+02, 8.046E+02, 8.608E+02, 8.619E+02, 8.805E+02, 8.324E+02, 7.875E+02, 1.070E+03, 1.061E+03, 8.734E+02, 8.707E+02, 1.022E+03, 1.080E+03, 1.065E+03, 8.676E+02, 7.841E+02, 5.361E+02, 4.227E+02, 4.218E+02, 1.025E-04, 4.494E-03, 9.606E-02, 2.066E-01
 3.015E+03, 8.990E+02, 7.851E+02, 1.013E+03, 8.506E+02, 8.810E+02, 9.158E+02, 8.019E+02, 1.025E+03, 8.616E+02, 8.944E+02, 3.878E+02, 2.065E+02, 1.106E+02, 3.373E+02, 1.757E+02, 9.363E+01, 8.937E+02, 7.891E+02, 1.034E+03, 8.487E+02, 8.913E+02, 9.089E+02, 9.156E+02, 1.036E+03, 1.023E+03, 9.535E+02, 8.142E+02, 8.037E+02, 8.611E+02, 8.589E+02, 8.833E+02, 8.314E+02, 7.854E+02, 1.072E+03, 1.049E+03, 8.739E+02, 8.708E+02, 1.046E+03, 1.098E+03, 1.092E+03, 9.006E+02, 7.465E+02, 5.362E+02, 4.220E+02, 4.247E+02, 2.120E-04, 7.567E-03, 8.308E-02, 2.056E-01
 3.030E+03, 8.918E+02, 7.823E+02, 1.007E+03, 8.444E+02, 8.766E+02, 9.004E+02, 7.941E+02, 1.026E+03, 8.570E+02, 9.029E+02, 3.892E+02, 2.077E+02, 1.115E+02, 3.387E+02, 1.768E+02, 9.437E+01, 8.887E+02, 7.852E+02, 1.028E+03, 8.451E+02, 8.834E+02, 9.002E+02, 8.940E+02, 1.036E+03, 1.012E+03, 9.421E+02, 8.100E+02, 7.989E+02, 8.582E+02, 8.527E+02, 8.859E+02, 8.256E+02, 7.844E+02, 1.066E+03, 1.051E+03, 8.720E+02, 8.684E+02, 1.069E+03, 1.106E+03, 1.082E+03, 8.959E+02, 7.255E+02, 5.432E+02, 4.225E+02, 4.241E+02, 3.381E-04, 2.238E-03, 3.857E-02, 2.065E-01
