s,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m
 1.53E+002, 1.20E+001, 1.20E+001, 1.20E+001, 1.20E+001, 1.20E+001, 1.20E+001, 1.20E+001, 2.82E+001, 2.19E-001, 2.92E+001, 6.32E+001, 6.32E+001, 6.32E+001, 6.32E+001, 6.32E+001, 6.32E+001, 6.32E+001, 1.21E+002, 1.05E+000, 1.20E+002, 3.25E+001, 3.25E+001, 3.25E+001, 3.25E+001, 3.25E+001, 3.25E+001, 3.25E+001, 4.03E+001, 4.38E-001, 4.08E+001, 5.33E+001, 5.33E+001, 5.33E+001, 5.33E+001, 5.33E+001, 5.33E+001, 5.33E+001, 7.89E+001, 4.17E-001, 8.12E+001, 3.35E+001, 3.35E+001, 3.35E+001, 3.35E+001, 3.35E+001, 3.35E+001, 3.35E+001, 4.56E+001, 4.34E-001, 4.60E+001, 3.08E+001, 2.92E+001, 2.59E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.15E-002, 1.30E+002, 1.24E+002, 9.25E+001, 7.80E+001, 6.16E+001, 4.22E+001, 3.60E+001, 4.31E-001, 3.91E+001, 4.03E+001, 3.26E+001, 3.06E+001, 2.55E+001, 2.45E+001, 2.42E+001, 1.63E-001, 7.86E+001, 7.54E+001, 5.17E+001, 3.03E+001, 2.44E+001, 2.42E+001, 2.42E+001, 3.16E-001, 4.38E+001, 3.65E+001, 3.05E+001, 2.83E+001, 2.68E+001, 2.51E+001, 2.42E+001, 1.57E-001, 6.58E+001, 4.94E+001, 2.91E+001, 2.51E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.82E-001
 1.54E+002, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 2.85E+001, 2.45E-001, 2.94E+001, 6.40E+001, 6.40E+001, 6.40E+001, 6.40E+001, 6.40E+001, 6.40E+001, 6.40E+001, 1.23E+002, 1.27E+000, 1.22E+002, 3.20E+001, 3.20E+001, 3.20E+001, 3.20E+001, 3.20E+001, 3.20E+001, 3.20E+001, 4.08E+001, 4.38E-001, 4.14E+001, 5.38E+001, 5.38E+001, 5.38E+001, 5.38E+001, 5.38E+001, 5.38E+001, 5.38E+001, 8.02E+001, 2.65E-001, 8.25E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 4.60E+001, 3.48E-001, 4.64E+001, 3.11E+001, 2.94E+001, 2.58E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.42E-002, 1.31E+002, 1.26E+002, 9.40E+001, 7.89E+001, 6.24E+001, 4.24E+001, 3.56E+001, 3.88E-001, 3.94E+001, 4.10E+001, 3.30E+001, 3.09E+001, 2.54E+001, 2.45E+001, 2.42E+001, 1.52E-001, 7.91E+001, 7.62E+001, 5.27E+001, 3.04E+001, 2.45E+001, 2.42E+001, 2.42E+001, 3.32E-001, 4.49E+001, 3.72E+001, 3.08E+001, 2.87E+001, 2.70E+001, 2.52E+001, 2.42E+001, 1.74E-001, 6.66E+001, 5.06E+001, 2.94E+001, 2.53E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.75E-001
 1.55E+002, 1.30E+001, 1.30E+001, 1.30E+001, 1.30E+001, 1.30E+001, 1.30E+001, 1.30E+001, 2.87E+001, 2.16E-001, 2.97E+001, 6.18E+001, 6.18E+001, 6.18E+001, 6.18E+001, 6.18E+001, 6.18E+001, 6.18E+001, 1.25E+002, 1.01E+000, 1.24E+002, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 4.13E+001, 3.76E-001, 4.19E+001, 5.42E+001, 5.42E+001, 5.42E+001, 5.42E+001, 5.42E+001, 5.42E+001, 5.42E+001, 8.11E+001, 1.77E-001, 8.32E+001, 3.23E+001, 3.23E+001, 3.23E+001, 3.23E+001, 3.23E+001, 3.23E+001, 3.23E+001, 4.66E+001, 5.21E-001, 4.70E+001, 3.14E+001, 2.98E+001, 2.59E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 9.06E-002, 1.31E+002, 1.30E+002, 9.36E+001, 8.11E+001, 6.42E+001, 4.29E+001, 3.59E+001, 4.23E-001, 3.97E+001, 4.14E+001, 3.32E+001, 3.12E+001, 2.53E+001, 2.45E+001, 2.42E+001, 1.61E-001, 8.02E+001, 7.80E+001, 5.34E+001, 3.02E+001, 2.46E+001, 2.42E+001, 2.42E+001, 3.44E-001, 4.55E+001, 3.77E+001, 3.09E+001, 2.93E+001, 2.73E+001, 2.53E+001, 2.42E+001, 1.54E-001, 6.70E+001, 5.12E+001, 2.97E+001, 2.56E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.79E-001
 1.56E+002, 1.38E+001, 1.38E+001, 1.38E+001, 1.38E+001, 1.38E+001, 1.38E+001, 1.38E+001, 2.90E+001, 2.26E-001, 2.99E+001, 5.99E+001, 5.99E+001, 5.99E+001, 5.99E+001, 5.99E+001, 5.99E+001, 5.99E+001, 1.26E+002, 1.44E+000, 1.25E+002, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 4.16E+001, 3.42E-001, 4.22E+001, 5.42E+001, 5.42E+001, 5.42E+001, 5.42E+001, 5.42E+001, 5.42E+001, 5.42E+001, 8.18E+001, 1.92E-001, 8.37E+001, 3.60E+001, 3.60E+001, 3.60E+001, 3.60E+001, 3.60E+001, 3.60E+001, 3.60E+001, 4.78E+001, 4.81E-001, 4.84E+001, 3.18E+001, 3.04E+001, 2.58E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 9.42E-002, 1.30E+002, 1.29E+002, 9.58E+001, 8.22E+001, 6.67E+001, 4.34E+001, 3.62E+001, 4.10E-001, 4.02E+001, 4.19E+001, 3.34E+001, 3.15E+001, 2.52E+001, 2.44E+001, 2.42E+001, 1.82E-001, 8.11E+001, 8.01E+001, 5.35E+001, 3.02E+001, 2.47E+001, 2.42E+001, 2.42E+001, 3.52E-001, 4.58E+001, 3.82E+001, 3.11E+001, 2.98E+001, 2.75E+001, 2.55E+001, 2.42E+001, 1.61E-001, 6.79E+001, 5.13E+001, 2.99E+001, 2.58E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.89E-001
 1.57E+002, 1.43E+001, 1.43E+001, 1.43E+001, 1.43E+001, 1.43E+001, 1.43E+001, 1.43E+001, 2.92E+001, 1.89E-001, 3.01E+001, 6.18E+001, 6.18E+001, 6.18E+001, 6.18E+001, 6.18E+001, 6.18E+001, 6.18E+001, 1.28E+002, 1.62E+000, 1.27E+002, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 4.19E+001, 2.79E-001, 4.24E+001, 5.61E+001, 5.61E+001, 5.61E+001, 5.61E+001, 5.61E+001, 5.61E+001, 5.61E+001, 8.30E+001, 2.41E-001, 8.50E+001, 3.51E+001, 3.51E+001, 3.51E+001, 3.51E+001, 3.51E+001, 3.51E+001, 3.51E+001, 4.86E+001, 4.15E-001, 4.93E+001, 3.19E+001, 3.07E+001, 2.59E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.16E-002, 1.30E+002, 1.30E+002, 9.66E+001, 8.18E+001, 6.87E+001, 4.40E+001, 3.65E+001, 4.16E-001, 4.08E+001, 4.26E+001, 3.36E+001, 3.18E+001, 2.51E+001, 2.44E+001, 2.42E+001, 1.80E-001, 8.22E+001, 8.12E+001, 5.39E+001, 3.03E+001, 2.47E+001, 2.42E+001, 2.42E+001, 3.75E-001, 4.66E+001, 3.87E+001, 3.13E+001, 3.03E+001, 2.77E+001, 2.56E+001, 2.42E+001, 1.73E-001, 6.89E+001, 5.25E+001, 3.00E+001, 2.60E+001, 2.41E+001, 2.41E+001, 2.41E+001, 3.00E-001
 1.58E+002, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 2.94E+001, 2.02E-001, 3.03E+001, 6.53E+001, 6.53E+001, 6.53E+001, 6.53E+001, 6.53E+001, 6.53E+001, 6.53E+001, 1.32E+002, 1.41E+000, 1.31E+002, 3.29E+001, 3.29E+001, 3.29E+001, 3.29E+001, 3.29E+001, 3.29E+001, 3.29E+001, 4.21E+001, 3.14E-001, 4.25E+001, 5.69E+001, 5.69E+001, 5.69E+001, 5.69E+001, 5.69E+001, 5.69E+001, 5.69E+001, 8.41E+001, 2.70E-001, 8.62E+001, 3.45E+001, 3.45E+001, 3.45E+001, 3.45E+001, 3.45E+001, 3.45E+001, 3.45E+001, 4.91E+001, 3.50E-001, 4.98E+001, 3.19E+001, 3.08E+001, 2.60E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.23E-002, 1.30E+002, 1.33E+002, 9.63E+001, 8.16E+001, 6.99E+001, 4.42E+001, 3.67E+001, 4.65E-001, 4.11E+001, 4.31E+001, 3.38E+001, 3.21E+001, 2.51E+001, 2.44E+001, 2.42E+001, 1.72E-001, 8.37E+001, 8.19E+001, 5.47E+001, 3.07E+001, 2.49E+001, 2.43E+001, 2.42E+001, 3.79E-001, 4.73E+001, 3.91E+001, 3.16E+001, 3.09E+001, 2.78E+001, 2.58E+001, 2.42E+001, 1.73E-001, 7.03E+001, 5.41E+001, 3.02E+001, 2.63E+001, 2.41E+001, 2.41E+001, 2.41E+001, 3.07E-001
 1.59E+002, 1.58E+001, 1.58E+001, 1.58E+001, 1.58E+001, 1.58E+001, 1.58E+001, 1.58E+001, 2.96E+001, 1.93E-001, 3.05E+001, 6.48E+001, 6.48E+001, 6.48E+001, 6.48E+001, 6.48E+001, 6.48E+001, 6.48E+001, 1.33E+002, 1.18E+000, 1.32E+002, 3.42E+001, 3.42E+001, 3.42E+001, 3.42E+001, 3.42E+001, 3.42E+001, 3.42E+001, 4.25E+001, 4.26E-001, 4.29E+001, 5.72E+001, 5.72E+001, 5.72E+001, 5.72E+001, 5.72E+001, 5.72E+001, 5.72E+001, 8.58E+001, 3.64E-001, 8.81E+001, 3.51E+001, 3.51E+001, 3.51E+001, 3.51E+001, 3.51E+001, 3.51E+001, 3.51E+001, 4.97E+001, 3.80E-001, 5.03E+001, 3.21E+001, 3.10E+001, 2.63E+001, 2.46E+001, 2.40E+001, 2.40E+001, 2.40E+001, 9.38E-002, 1.35E+002, 1.35E+002, 9.45E+001, 8.19E+001, 7.00E+001, 4.44E+001, 3.69E+001, 4.92E-001, 4.13E+001, 4.33E+001, 3.41E+001, 3.23E+001, 2.50E+001, 2.44E+001, 2.42E+001, 1.66E-001, 8.54E+001, 8.26E+001, 5.52E+001, 3.14E+001, 2.50E+001, 2.43E+001, 2.42E+001, 3.85E-001, 4.80E+001, 3.97E+001, 3.18E+001, 3.13E+001, 2.80E+001, 2.59E+001, 2.42E+001, 1.84E-001, 7.11E+001, 5.44E+001, 3.05E+001, 2.65E+001, 2.42E+001, 2.41E+001, 2.41E+001, 3.12E-001
 1.60E+002, 1.62E+001, 1.62E+001, 1.62E+001, 1.62E+001, 1.62E+001, 1.62E+001, 1.62E+001, 2.98E+001, 1.88E-001, 3.07E+001, 6.41E+001, 6.41E+001, 6.41E+001, 6.41E+001, 6.41E+001, 6.41E+001, 6.41E+001, 1.34E+002, 1.73E+000, 1.33E+002, 3.40E+001, 3.40E+001, 3.40E+001, 3.40E+001, 3.40E+001, 3.40E+001, 3.40E+001, 4.29E+001, 4.22E-001, 4.33E+001, 5.85E+001, 5.85E+001, 5.85E+001, 5.85E+001, 5.85E+001, 5.85E+001, 5.85E+001, 8.79E+001, 3.65E-001, 9.04E+001, 3.83E+001, 3.83E+001, 3.83E+001, 3.83E+001, 3.83E+001, 3.83E+001, 3.83E+001, 5.05E+001, 4.59E-001, 5.11E+001, 3.24E+001, 3.13E+001, 2.65E+001, 2.46E+001, 2.41E+001, 2.40E+001, 2.40E+001, 9.95E-002, 1.40E+002, 1.36E+002, 9.33E+001, 8.28E+001, 7.04E+001, 4.53E+001, 3.73E+001, 5.02E-001, 4.13E+001, 4.33E+001, 3.43E+001, 3.27E+001, 2.49E+001, 2.44E+001, 2.43E+001, 1.80E-001, 8.65E+001, 8.41E+001, 5.73E+001, 3.21E+001, 2.52E+001, 2.44E+001, 2.42E+001, 3.75E-001, 4.90E+001, 4.03E+001, 3.21E+001, 3.17E+001, 2.81E+001, 2.60E+001, 2.42E+001, 1.93E-001, 7.16E+001, 5.42E+001, 3.08E+001, 2.68E+001, 2.43E+001, 2.41E+001, 2.41E+001, 3.19E-001
 1.61E+002, 1.66E+001, 1.66E+001, 1.66E+001, 1.66E+001, 1.66E+001, 1.66E+001, 1.66E+001, 3.01E+001, 2.16E-001, 3.10E+001, 6.31E+001, 6.31E+001, 6.31E+001, 6.31E+001, 6.31E+001, 6.31E+001, 6.31E+001, 1.35E+002, 1.05E+000, 1.34E+002, 3.63E+001, 3.63E+001, 3.63E+001, 3.63E+001, 3.63E+001, 3.63E+001, 3.63E+001, 4.35E+001, 4.90E-001, 4.39E+001, 5.82E+001, 5.82E+001, 5.82E+001, 5.82E+001, 5.82E+001, 5.82E+001, 5.82E+001, 8.88E+001, 1.68E-001, 9.10E+001, 3.79E+001, 3.79E+001, 3.79E+001, 3.79E+001, 3.79E+001, 3.79E+001, 3.79E+001, 5.10E+001, 4.22E-001, 5.16E+001, 3.25E+001, 3.17E+001, 2.64E+001, 2.46E+001, 2.41E+001, 2.40E+001, 2.40E+001, 1.05E-001, 1.43E+002, 1.37E+002, 9.51E+001, 8.48E+001, 7.20E+001, 4.66E+001, 3.76E+001, 4.83E-001, 4.16E+001, 4.35E+001, 3.50E+001, 3.32E+001, 2.49E+001, 2.44E+001, 2.42E+001, 1.81E-001, 8.73E+001, 8.56E+001, 5.82E+001, 3.28E+001, 2.54E+001, 2.45E+001, 2.42E+001, 3.95E-001, 4.95E+001, 4.06E+001, 3.24E+001, 3.19E+001, 2.82E+001, 2.61E+001, 2.42E+001, 1.85E-001, 7.27E+001, 5.37E+001, 3.12E+001, 2.70E+001, 2.43E+001, 2.41E+001, 2.41E+001, 3.17E-001
 1.62E+002, 1.70E+001, 1.70E+001, 1.70E+001, 1.70E+001, 1.70E+001, 1.70E+001, 1.70E+001, 3.04E+001, 1.98E-001, 3.13E+001, 6.24E+001, 6.24E+001, 6.24E+001, 6.24E+001, 6.24E+001, 6.24E+001, 6.24E+001, 1.37E+002, 1.53E+000, 1.35E+002, 3.63E+001, 3.63E+001, 3.63E+001, 3.63E+001, 3.63E+001, 3.63E+001, 3.63E+001, 4.41E+001, 3.12E-001, 4.47E+001, 5.85E+001, 5.85E+001, 5.85E+001, 5.85E+001, 5.85E+001, 5.85E+001, 5.85E+001, 8.97E+001, 2.53E-001, 9.19E+001, 3.80E+001, 3.80E+001, 3.80E+001, 3.80E+001, 3.80E+001, 3.80E+001, 3.80E+001, 5.17E+001, 4.77E-001, 5.22E+001, 3.27E+001, 3.22E+001, 2.64E+001, 2.47E+001, 2.42E+001, 2.40E+001, 2.40E+001, 1.01E-001, 1.45E+002, 1.39E+002, 9.89E+001, 8.74E+001, 7.39E+001, 4.81E+001, 3.78E+001, 4.70E-001, 4.18E+001, 4.39E+001, 3.60E+001, 3.37E+001, 2.49E+001, 2.44E+001, 2.42E+001, 1.81E-001, 8.88E+001, 8.62E+001, 5.81E+001, 3.28E+001, 2.57E+001, 2.45E+001, 2.42E+001, 4.14E-001, 4.97E+001, 4.09E+001, 3.28E+001, 3.22E+001, 2.84E+001, 2.62E+001, 2.43E+001, 1.91E-001, 7.41E+001, 5.48E+001, 3.17E+001, 2.72E+001, 2.44E+001, 2.41E+001, 2.41E+001, 3.42E-001
 1.63E+002, 1.76E+001, 1.76E+001, 1.76E+001, 1.76E+001, 1.76E+001, 1.76E+001, 1.76E+001, 3.06E+001, 2.64E-001, 3.15E+001, 6.59E+001, 6.59E+001, 6.59E+001, 6.59E+001, 6.59E+001, 6.59E+001, 6.59E+001, 1.40E+002, 1.70E+000, 1.39E+002, 3.64E+001, 3.64E+001, 3.64E+001, 3.64E+001, 3.64E+001, 3.64E+001, 3.64E+001, 4.46E+001, 2.58E-001, 4.52E+001, 5.91E+001, 5.91E+001, 5.91E+001, 5.91E+001, 5.91E+001, 5.91E+001, 5.91E+001, 9.08E+001, 2.62E-001, 9.27E+001, 3.91E+001, 3.91E+001, 3.91E+001, 3.91E+001, 3.91E+001, 3.91E+001, 3.91E+001, 5.25E+001, 4.92E-001, 5.31E+001, 3.29E+001, 3.24E+001, 2.66E+001, 2.47E+001, 2.43E+001, 2.40E+001, 2.40E+001, 9.80E-002, 1.46E+002, 1.40E+002, 1.03E+002, 8.96E+001, 7.54E+001, 4.91E+001, 3.79E+001, 4.89E-001, 4.20E+001, 4.41E+001, 3.66E+001, 3.42E+001, 2.49E+001, 2.44E+001, 2.42E+001, 2.03E-001, 8.99E+001, 8.67E+001, 5.91E+001, 3.28E+001, 2.60E+001, 2.46E+001, 2.43E+001, 4.07E-001, 5.01E+001, 4.13E+001, 3.34E+001, 3.25E+001, 2.85E+001, 2.64E+001, 2.43E+001, 1.91E-001, 7.48E+001, 5.59E+001, 3.23E+001, 2.75E+001, 2.45E+001, 2.41E+001, 2.41E+001, 3.20E-001
 1.64E+002, 1.85E+001, 1.85E+001, 1.85E+001, 1.85E+001, 1.85E+001, 1.85E+001, 1.85E+001, 3.10E+001, 2.84E-001, 3.18E+001, 6.50E+001, 6.50E+001, 6.50E+001, 6.50E+001, 6.50E+001, 6.50E+001, 6.50E+001, 1.46E+002, 1.59E+000, 1.45E+002, 3.72E+001, 3.72E+001, 3.72E+001, 3.72E+001, 3.72E+001, 3.72E+001, 3.72E+001, 4.50E+001, 3.17E-001, 4.56E+001, 5.81E+001, 5.81E+001, 5.81E+001, 5.81E+001, 5.81E+001, 5.81E+001, 5.81E+001, 9.13E+001, 3.85E-001, 9.27E+001, 3.89E+001, 3.89E+001, 3.89E+001, 3.89E+001, 3.89E+001, 3.89E+001, 3.89E+001, 5.33E+001, 4.42E-001, 5.39E+001, 3.30E+001, 3.25E+001, 2.68E+001, 2.48E+001, 2.44E+001, 2.40E+001, 2.40E+001, 1.01E-001, 1.45E+002, 1.42E+002, 1.05E+002, 9.05E+001, 7.63E+001, 4.94E+001, 3.77E+001, 4.78E-001, 4.29E+001, 4.47E+001, 3.71E+001, 3.46E+001, 2.48E+001, 2.44E+001, 2.42E+001, 2.01E-001, 9.05E+001, 8.81E+001, 6.13E+001, 3.36E+001, 2.63E+001, 2.48E+001, 2.43E+001, 4.02E-001, 5.07E+001, 4.18E+001, 3.39E+001, 3.29E+001, 2.85E+001, 2.65E+001, 2.43E+001, 2.06E-001, 7.53E+001, 5.62E+001, 3.29E+001, 2.78E+001, 2.45E+001, 2.41E+001, 2.41E+001, 3.41E-001
 1.65E+002, 1.89E+001, 1.89E+001, 1.89E+001, 1.89E+001, 1.89E+001, 1.89E+001, 1.89E+001, 3.12E+001, 2.88E-001, 3.21E+001, 6.42E+001, 6.42E+001, 6.42E+001, 6.42E+001, 6.42E+001, 6.42E+001, 6.42E+001, 1.46E+002, 1.23E+000, 1.45E+002, 3.77E+001, 3.77E+001, 3.77E+001, 3.77E+001, 3.77E+001, 3.77E+001, 3.77E+001, 4.55E+001, 3.59E-001, 4.61E+001, 5.86E+001, 5.86E+001, 5.86E+001, 5.86E+001, 5.86E+001, 5.86E+001, 5.86E+001, 9.31E+001, 4.92E-001, 9.45E+001, 3.76E+001, 3.76E+001, 3.76E+001, 3.76E+001, 3.76E+001, 3.76E+001, 3.76E+001, 5.35E+001, 3.48E-001, 5.39E+001, 3.32E+001, 3.25E+001, 2.72E+001, 2.49E+001, 2.45E+001, 2.40E+001, 2.40E+001, 1.06E-001, 1.46E+002, 1.45E+002, 1.06E+002, 9.12E+001, 7.70E+001, 4.93E+001, 3.78E+001, 4.86E-001, 4.35E+001, 4.54E+001, 3.78E+001, 3.50E+001, 2.48E+001, 2.44E+001, 2.42E+001, 1.97E-001, 9.27E+001, 9.08E+001, 6.31E+001, 3.38E+001, 2.66E+001, 2.50E+001, 2.43E+001, 4.12E-001, 5.19E+001, 4.24E+001, 3.45E+001, 3.33E+001, 2.87E+001, 2.66E+001, 2.44E+001, 2.04E-001, 7.68E+001, 5.76E+001, 3.35E+001, 2.82E+001, 2.46E+001, 2.41E+001, 2.41E+001, 3.60E-001
 1.66E+002, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 3.15E+001, 2.94E-001, 3.24E+001, 6.54E+001, 6.54E+001, 6.54E+001, 6.54E+001, 6.54E+001, 6.54E+001, 6.54E+001, 1.48E+002, 1.42E+000, 1.47E+002, 3.79E+001, 3.79E+001, 3.79E+001, 3.79E+001, 3.79E+001, 3.79E+001, 3.79E+001, 4.57E+001, 2.85E-001, 4.61E+001, 5.96E+001, 5.96E+001, 5.96E+001, 5.96E+001, 5.96E+001, 5.96E+001, 5.96E+001, 9.49E+001, 1.98E-001, 9.65E+001, 3.67E+001, 3.67E+001, 3.67E+001, 3.67E+001, 3.67E+001, 3.67E+001, 3.67E+001, 5.35E+001, 3.41E-001, 5.36E+001, 3.32E+001, 3.30E+001, 2.74E+001, 2.50E+001, 2.46E+001, 2.40E+001, 2.40E+001, 1.11E-001, 1.50E+002, 1.47E+002, 1.05E+002, 9.22E+001, 7.72E+001, 4.93E+001, 3.79E+001, 4.93E-001, 4.37E+001, 4.57E+001, 3.83E+001, 3.53E+001, 2.48E+001, 2.44E+001, 2.42E+001, 2.08E-001, 9.45E+001, 9.26E+001, 6.41E+001, 3.48E+001, 2.68E+001, 2.50E+001, 2.43E+001, 4.35E-001, 5.22E+001, 4.29E+001, 3.50E+001, 3.37E+001, 2.90E+001, 2.66E+001, 2.44E+001, 1.97E-001, 7.77E+001, 5.91E+001, 3.42E+001, 2.88E+001, 2.47E+001, 2.41E+001, 2.41E+001, 3.46E-001
 1.67E+002, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 3.18E+001, 2.16E-001, 3.25E+001, 6.57E+001, 6.57E+001, 6.57E+001, 6.57E+001, 6.57E+001, 6.57E+001, 6.57E+001, 1.49E+002, 1.61E+000, 1.48E+002, 4.01E+001, 4.01E+001, 4.01E+001, 4.01E+001, 4.01E+001, 4.01E+001, 4.01E+001, 4.59E+001, 5.26E-001, 4.62E+001, 5.98E+001, 5.98E+001, 5.98E+001, 5.98E+001, 5.98E+001, 5.98E+001, 5.98E+001, 9.58E+001, 1.98E-001, 9.75E+001, 3.55E+001, 3.55E+001, 3.55E+001, 3.55E+001, 3.55E+001, 3.55E+001, 3.55E+001, 5.34E+001, 4.20E-001, 5.33E+001, 3.30E+001, 3.37E+001, 2.74E+001, 2.52E+001, 2.47E+001, 2.40E+001, 2.40E+001, 1.16E-001, 1.54E+002, 1.48E+002, 1.05E+002, 9.34E+001, 7.80E+001, 4.95E+001, 3.80E+001, 4.97E-001, 4.43E+001, 4.60E+001, 3.89E+001, 3.56E+001, 2.48E+001, 2.44E+001, 2.43E+001, 2.34E-001, 9.59E+001, 9.38E+001, 6.47E+001, 3.53E+001, 2.71E+001, 2.50E+001, 2.43E+001, 4.31E-001, 5.23E+001, 4.34E+001, 3.55E+001, 3.41E+001, 2.94E+001, 2.67E+001, 2.44E+001, 2.00E-001, 7.83E+001, 5.95E+001, 3.48E+001, 2.95E+001, 2.48E+001, 2.41E+001, 2.41E+001, 3.64E-001
 1.68E+002, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 1.91E+001, 3.20E+001, 2.13E-001, 3.27E+001, 6.83E+001, 6.83E+001, 6.83E+001, 6.83E+001, 6.83E+001, 6.83E+001, 6.83E+001, 1.52E+002, 1.98E+000, 1.50E+002, 4.18E+001, 4.18E+001, 4.18E+001, 4.18E+001, 4.18E+001, 4.18E+001, 4.18E+001, 4.68E+001, 5.10E-001, 4.73E+001, 6.01E+001, 6.01E+001, 6.01E+001, 6.01E+001, 6.01E+001, 6.01E+001, 6.01E+001, 9.66E+001, 2.31E-001, 9.80E+001, 4.40E+001, 4.40E+001, 4.40E+001, 4.40E+001, 4.40E+001, 4.40E+001, 4.40E+001, 5.51E+001, 5.52E-001, 5.54E+001, 3.29E+001, 3.41E+001, 2.74E+001, 2.56E+001, 2.48E+001, 2.40E+001, 2.40E+001, 1.20E-001, 1.56E+002, 1.50E+002, 1.08E+002, 9.56E+001, 7.93E+001, 5.02E+001, 3.78E+001, 5.32E-001, 4.52E+001, 4.70E+001, 3.99E+001, 3.59E+001, 2.49E+001, 2.45E+001, 2.43E+001, 2.29E-001, 9.73E+001, 9.48E+001, 6.53E+001, 3.52E+001, 2.72E+001, 2.49E+001, 2.43E+001, 4.32E-001, 5.25E+001, 4.39E+001, 3.60E+001, 3.45E+001, 2.98E+001, 2.68E+001, 2.44E+001, 2.07E-001, 7.97E+001, 5.87E+001, 3.53E+001, 3.00E+001, 2.50E+001, 2.42E+001, 2.41E+001, 3.48E-001
 1.69E+002, 1.98E+001, 1.98E+001, 1.98E+001, 1.98E+001, 1.98E+001, 1.98E+001, 1.98E+001, 3.22E+001, 1.90E-001, 3.30E+001, 6.87E+001, 6.87E+001, 6.87E+001, 6.87E+001, 6.87E+001, 6.87E+001, 6.87E+001, 1.56E+002, 1.89E+000, 1.54E+002, 4.19E+001, 4.19E+001, 4.19E+001, 4.19E+001, 4.19E+001, 4.19E+001, 4.19E+001, 4.77E+001, 4.55E-001, 4.83E+001, 6.02E+001, 6.02E+001, 6.02E+001, 6.02E+001, 6.02E+001, 6.02E+001, 6.02E+001, 9.77E+001, 3.74E-001, 9.90E+001, 4.50E+001, 4.50E+001, 4.50E+001, 4.50E+001, 4.50E+001, 4.50E+001, 4.50E+001, 5.67E+001, 4.26E-001, 5.74E+001, 3.29E+001, 3.45E+001, 2.77E+001, 2.61E+001, 2.48E+001, 2.40E+001, 2.40E+001, 1.22E-001, 1.59E+002, 1.51E+002, 1.09E+002, 9.73E+001, 8.09E+001, 5.06E+001, 3.79E+001, 5.17E-001, 4.58E+001, 4.77E+001, 4.10E+001, 3.60E+001, 2.51E+001, 2.45E+001, 2.43E+001, 2.28E-001, 9.81E+001, 9.57E+001, 6.45E+001, 3.52E+001, 2.74E+001, 2.49E+001, 2.43E+001, 4.36E-001, 5.52E+001, 4.48E+001, 3.65E+001, 3.48E+001, 3.02E+001, 2.70E+001, 2.44E+001, 2.72E-001, 8.11E+001, 5.98E+001, 3.60E+001, 3.06E+001, 2.52E+001, 2.42E+001, 2.41E+001, 3.80E-001
